trip_id,date,mean_wind,inches_precip,trip_duration_minutes,trip_revenue,is_weekday
28079,2020-04-24,6.5,0.2,25.51,31,True
28080,2020-04-24,6.5,0.2,26.55,32,True
28081,2020-04-24,6.5,0.2,24.79,30,True
28082,2020-04-24,6.5,0.2,23.54,29,True
28083,2020-04-24,6.5,0.2,25.34,31,True
28084,2020-04-24,6.5,0.2,22.81,28,True
28085,2020-04-24,6.5,0.2,24.53,30,True
28086,2020-04-24,6.5,0.2,25.14,31,True
28087,2020-04-24,6.5,0.2,24.94,30,True
28088,2020-04-24,6.5,0.2,25.42,31,True
28089,2020-04-24,6.5,0.2,25.5,31,True
28090,2020-04-24,6.5,0.2,24.02,30,True
28091,2020-04-24,6.5,0.2,25.04,31,True
28092,2020-04-24,6.5,0.2,27.49,33,True
28093,2020-04-24,6.5,0.2,26.04,32,True
28094,2020-04-24,6.5,0.2,23.95,29,True
28095,2020-04-24,6.5,0.2,23.33,29,True
28096,2020-04-24,6.5,0.2,23.52,29,True
28097,2020-04-24,6.5,0.2,24.96,30,True
28098,2020-04-24,6.5,0.2,25.33,31,True
28099,2020-04-24,6.5,0.2,23.78,29,True
28100,2020-04-24,6.5,0.2,25.41,31,True
28101,2020-04-24,6.5,0.2,24.55,30,True
28102,2020-04-24,6.5,0.2,26.46,32,True
28103,2020-04-24,6.5,0.2,24.88,30,True
28104,2020-04-24,6.5,0.2,24.59,30,True
28105,2020-04-24,6.5,0.2,25.56,31,True
28106,2020-04-24,6.5,0.2,25.97,31,True
28107,2020-04-24,6.5,0.2,26.62,32,True
28108,2020-04-24,6.5,0.2,26.04,32,True
28109,2020-04-25,7.2,0.2,21.7,27,False
28110,2020-04-25,7.2,0.2,20.71,26,False
28111,2020-04-25,7.2,0.2,21.49,27,False
28112,2020-04-25,7.2,0.2,20.0,26,False
28113,2020-04-25,7.2,0.2,20.16,26,False
28114,2020-04-25,7.2,0.2,22.48,28,False
28115,2020-04-25,7.2,0.2,21.68,27,False
28116,2020-04-25,7.2,0.2,21.69,27,False
28117,2020-04-25,7.2,0.2,19.27,25,False
28118,2020-04-25,7.2,0.2,21.1,27,False
28119,2020-04-25,7.2,0.2,19.97,25,False
28120,2020-04-25,7.2,0.2,21.54,27,False
28121,2020-04-25,7.2,0.2,21.88,27,False
28122,2020-04-25,7.2,0.2,19.77,25,False
28123,2020-04-25,7.2,0.2,21.7,27,False
28124,2020-04-25,7.2,0.2,20.91,26,False
28125,2020-04-25,7.2,0.2,20.56,26,False
28126,2020-04-25,7.2,0.2,20.26,26,False
28127,2020-04-25,7.2,0.2,21.33,27,False
28128,2020-04-25,7.2,0.2,19.75,25,False
28129,2020-04-25,7.2,0.2,19.6,25,False
28130,2020-04-25,7.2,0.2,21.01,27,False
28131,2020-04-25,7.2,0.2,18.77,24,False
28132,2020-04-25,7.2,0.2,18.96,24,False
28133,2020-04-25,7.2,0.2,20.7,26,False
28134,2020-04-25,7.2,0.2,19.44,25,False
28135,2020-04-25,7.2,0.2,19.84,25,False
28136,2020-04-25,7.2,0.2,20.21,26,False
28137,2020-04-25,7.2,0.2,19.77,25,False
28138,2020-04-25,7.2,0.2,20.58,26,False
28139,2020-04-25,7.2,0.2,20.31,26,False
28140,2020-04-25,7.2,0.2,20.6,26,False
28141,2020-04-25,7.2,0.2,20.96,26,False
28142,2020-04-25,7.2,0.2,20.42,26,False
28143,2020-04-25,7.2,0.2,20.11,26,False
28144,2020-04-25,7.2,0.2,20.23,26,False
28145,2020-04-25,7.2,0.2,21.59,27,False
28146,2020-04-25,7.2,0.2,20.69,26,False
28147,2020-04-25,7.2,0.2,21.0,26,False
28148,2020-04-25,7.2,0.2,20.62,26,False
28149,2020-04-25,7.2,0.2,20.84,26,False
28150,2020-04-25,7.2,0.2,20.63,26,False
28151,2020-04-25,7.2,0.2,18.44,24,False
28152,2020-04-25,7.2,0.2,21.14,27,False
28153,2020-04-25,7.2,0.2,20.58,26,False
28154,2020-04-25,7.2,0.2,20.03,26,False
28155,2020-04-25,7.2,0.2,20.94,26,False
28156,2020-04-25,7.2,0.2,21.0,27,False
28157,2020-04-25,7.2,0.2,20.48,26,False
28158,2020-04-25,7.2,0.2,20.53,26,False
28159,2020-04-25,7.2,0.2,21.08,27,False
28160,2020-04-25,7.2,0.2,20.91,26,False
28161,2020-04-25,7.2,0.2,21.68,27,False
28162,2020-04-25,7.2,0.2,19.21,25,False
28163,2020-04-25,7.2,0.2,20.47,26,False
28164,2020-04-25,7.2,0.2,19.35,25,False
28165,2020-04-25,7.2,0.2,23.66,29,False
28166,2020-04-25,7.2,0.2,21.32,27,False
28167,2020-04-25,7.2,0.2,21.52,27,False
28168,2020-04-25,7.2,0.2,20.18,26,False
28169,2020-04-25,7.2,0.2,21.18,27,False
28170,2020-04-25,7.2,0.2,21.7,27,False
28171,2020-04-25,7.2,0.2,18.97,24,False
28172,2020-04-25,7.2,0.2,20.9,26,False
28173,2020-04-25,7.2,0.2,21.46,27,False
28174,2020-04-25,7.2,0.2,20.65,26,False
28175,2020-04-25,7.2,0.2,21.11,27,False
28176,2020-04-25,7.2,0.2,19.79,25,False
28177,2020-04-25,7.2,0.2,21.36,27,False
28178,2020-04-25,7.2,0.2,20.38,26,False
28179,2020-04-25,7.2,0.2,18.71,24,False
28180,2020-04-25,7.2,0.2,22.04,28,False
28181,2020-04-25,7.2,0.2,22.78,28,False
28182,2020-04-25,7.2,0.2,21.33,27,False
28183,2020-04-25,7.2,0.2,21.31,27,False
28184,2020-04-25,7.2,0.2,21.42,27,False
28185,2020-04-25,7.2,0.2,22.2,28,False
28186,2020-04-25,7.2,0.2,19.8,25,False
28187,2020-04-25,7.2,0.2,20.06,26,False
28188,2020-04-25,7.2,0.2,21.5,27,False
28189,2020-04-25,7.2,0.2,21.38,27,False
28190,2020-04-25,7.2,0.2,20.79,26,False
28191,2020-04-25,7.2,0.2,20.91,26,False
28192,2020-04-25,7.2,0.2,21.6,27,False
28193,2020-04-25,7.2,0.2,20.68,26,False
28194,2020-04-25,7.2,0.2,21.39,27,False
28195,2020-04-25,7.2,0.2,21.22,27,False
28196,2020-04-25,7.2,0.2,20.32,26,False
28197,2020-04-25,7.2,0.2,21.54,27,False
28198,2020-04-25,7.2,0.2,19.92,25,False
28199,2020-04-25,7.2,0.2,20.43,26,False
28200,2020-04-25,7.2,0.2,21.29,27,False
28201,2020-04-25,7.2,0.2,20.03,26,False
28202,2020-04-25,7.2,0.2,20.03,26,False
28203,2020-04-25,7.2,0.2,20.82,26,False
28204,2020-04-25,7.2,0.2,22.4,28,False
28205,2020-04-25,7.2,0.2,19.0,24,False
28206,2020-04-25,7.2,0.2,21.63,27,False
28207,2020-04-25,7.2,0.2,19.28,25,False
28208,2020-04-25,7.2,0.2,21.58,27,False
28209,2020-04-25,7.2,0.2,20.66,26,False
28210,2020-04-25,7.2,0.2,20.37,26,False
28211,2020-04-25,7.2,0.2,21.53,27,False
28212,2020-04-25,7.2,0.2,20.78,26,False
28213,2020-04-25,7.2,0.2,18.15,24,False
28214,2020-04-25,7.2,0.2,19.81,25,False
28215,2020-04-25,7.2,0.2,19.63,25,False
28216,2020-04-25,7.2,0.2,22.72,28,False
28217,2020-04-25,7.2,0.2,22.0,28,False
28218,2020-04-25,7.2,0.2,21.06,27,False
28219,2020-04-25,7.2,0.2,20.64,26,False
28220,2020-04-25,7.2,0.2,19.93,25,False
28221,2020-04-25,7.2,0.2,22.3,28,False
28222,2020-04-25,7.2,0.2,19.84,25,False
28223,2020-04-25,7.2,0.2,20.11,26,False
28224,2020-04-25,7.2,0.2,21.03,27,False
28225,2020-04-25,7.2,0.2,20.46,26,False
28226,2020-04-25,7.2,0.2,19.35,25,False
28227,2020-04-25,7.2,0.2,21.81,27,False
28228,2020-04-25,7.2,0.2,21.08,27,False
28229,2020-04-25,7.2,0.2,21.04,27,False
28230,2020-04-25,7.2,0.2,20.89,26,False
28231,2020-04-25,7.2,0.2,20.12,26,False
28232,2020-04-25,7.2,0.2,21.34,27,False
28233,2020-04-25,7.2,0.2,20.85,26,False
28234,2020-04-25,7.2,0.2,21.24,27,False
28235,2020-04-25,7.2,0.2,20.32,26,False
28236,2020-04-25,7.2,0.2,20.61,26,False
28237,2020-04-25,7.2,0.2,21.65,27,False
28238,2020-04-25,7.2,0.2,19.95,25,False
28239,2020-04-25,7.2,0.2,21.03,27,False
28240,2020-04-25,7.2,0.2,21.69,27,False
28241,2020-04-25,7.2,0.2,20.96,26,False
28242,2020-04-25,7.2,0.2,20.13,26,False
28243,2020-04-25,7.2,0.2,22.12,28,False
28244,2020-04-25,7.2,0.2,21.12,27,False
28245,2020-04-25,7.2,0.2,20.26,26,False
28246,2020-04-25,7.2,0.2,21.89,27,False
28247,2020-04-25,7.2,0.2,19.32,25,False
28248,2020-04-25,7.2,0.2,21.08,27,False
28249,2020-04-25,7.2,0.2,18.85,24,False
28250,2020-04-25,7.2,0.2,20.63,26,False
28251,2020-04-25,7.2,0.2,20.6,26,False
28252,2020-04-25,7.2,0.2,19.15,25,False
28253,2020-04-25,7.2,0.2,21.3,27,False
28254,2020-04-25,7.2,0.2,20.41,26,False
28255,2020-04-25,7.2,0.2,21.4,27,False
28256,2020-04-25,7.2,0.2,20.88,26,False
28257,2020-04-25,7.2,0.2,21.33,27,False
28258,2020-04-25,7.2,0.2,21.42,27,False
28259,2020-04-25,7.2,0.2,21.94,27,False
28260,2020-04-25,7.2,0.2,20.83,26,False
28261,2020-04-25,7.2,0.2,21.81,27,False
28262,2020-04-25,7.2,0.2,20.94,26,False
28263,2020-04-25,7.2,0.2,20.02,26,False
28264,2020-04-25,7.2,0.2,19.35,25,False
28265,2020-04-25,7.2,0.2,21.79,27,False
28266,2020-04-25,7.2,0.2,20.71,26,False
28267,2020-04-25,7.2,0.2,21.53,27,False
28268,2020-04-25,7.2,0.2,20.62,26,False
28269,2020-04-25,7.2,0.2,21.99,27,False
28270,2020-04-25,7.2,0.2,20.93,26,False
28271,2020-04-25,7.2,0.2,21.7,27,False
28272,2020-04-25,7.2,0.2,20.78,26,False
28273,2020-04-25,7.2,0.2,20.91,26,False
28274,2020-04-25,7.2,0.2,22.6,28,False
28275,2020-04-25,7.2,0.2,20.27,26,False
28276,2020-04-25,7.2,0.2,20.33,26,False
28277,2020-04-26,6.9,0.1,21.88,27,False
28278,2020-04-26,6.9,0.1,19.76,25,False
28279,2020-04-26,6.9,0.1,19.41,25,False
28280,2020-04-26,6.9,0.1,19.94,25,False
28281,2020-04-26,6.9,0.1,19.77,25,False
28282,2020-04-26,6.9,0.1,22.83,28,False
28283,2020-04-26,6.9,0.1,19.16,25,False
28284,2020-04-26,6.9,0.1,19.96,25,False
28285,2020-04-26,6.9,0.1,19.05,25,False
28286,2020-04-26,6.9,0.1,19.56,25,False
28287,2020-04-26,6.9,0.1,19.77,25,False
28288,2020-04-26,6.9,0.1,21.56,27,False
28289,2020-04-26,6.9,0.1,19.48,25,False
28290,2020-04-26,6.9,0.1,21.5,27,False
28291,2020-04-26,6.9,0.1,21.87,27,False
28292,2020-04-26,6.9,0.1,20.46,26,False
28293,2020-04-26,6.9,0.1,20.63,26,False
28294,2020-04-26,6.9,0.1,21.35,27,False
28295,2020-04-26,6.9,0.1,19.6,25,False
28296,2020-04-26,6.9,0.1,21.29,27,False
28297,2020-04-26,6.9,0.1,21.95,27,False
28298,2020-04-26,6.9,0.1,20.32,26,False
28299,2020-04-26,6.9,0.1,21.14,27,False
28300,2020-04-26,6.9,0.1,19.95,25,False
28301,2020-04-26,6.9,0.1,19.28,25,False
28302,2020-04-26,6.9,0.1,20.24,26,False
28303,2020-04-26,6.9,0.1,19.29,25,False
28304,2020-04-26,6.9,0.1,19.92,25,False
28305,2020-04-26,6.9,0.1,19.41,25,False
28306,2020-04-26,6.9,0.1,21.47,27,False
28307,2020-04-26,6.9,0.1,20.67,26,False
28308,2020-04-26,6.9,0.1,19.17,25,False
28309,2020-04-26,6.9,0.1,18.49,24,False
28310,2020-04-26,6.9,0.1,21.08,27,False
28311,2020-04-26,6.9,0.1,20.98,26,False
28312,2020-04-26,6.9,0.1,20.17,26,False
28313,2020-04-26,6.9,0.1,19.57,25,False
28314,2020-04-26,6.9,0.1,21.51,27,False
28315,2020-04-26,6.9,0.1,20.61,26,False
28316,2020-04-26,6.9,0.1,19.39,25,False
28317,2020-04-26,6.9,0.1,19.82,25,False
28318,2020-04-26,6.9,0.1,19.81,25,False
28319,2020-04-26,6.9,0.1,22.47,28,False
28320,2020-04-26,6.9,0.1,21.59,27,False
28321,2020-04-26,6.9,0.1,21.57,27,False
28322,2020-04-26,6.9,0.1,20.48,26,False
28323,2020-04-26,6.9,0.1,19.09,25,False
28324,2020-04-26,6.9,0.1,19.01,25,False
28325,2020-04-26,6.9,0.1,20.21,26,False
28326,2020-04-26,6.9,0.1,21.11,27,False
28327,2020-04-26,6.9,0.1,20.92,26,False
28328,2020-04-26,6.9,0.1,19.39,25,False
28329,2020-04-26,6.9,0.1,21.17,27,False
28330,2020-04-26,6.9,0.1,20.57,26,False
28331,2020-04-26,6.9,0.1,19.36,25,False
28332,2020-04-26,6.9,0.1,19.49,25,False
28333,2020-04-26,6.9,0.1,19.75,25,False
28334,2020-04-26,6.9,0.1,20.49,26,False
28335,2020-04-26,6.9,0.1,20.58,26,False
28336,2020-04-26,6.9,0.1,20.25,26,False
28337,2020-04-26,6.9,0.1,21.74,27,False
28338,2020-04-26,6.9,0.1,19.86,25,False
28339,2020-04-26,6.9,0.1,19.54,25,False
28340,2020-04-26,6.9,0.1,20.31,26,False
28341,2020-04-26,6.9,0.1,20.92,26,False
28342,2020-04-26,6.9,0.1,20.65,26,False
28343,2020-04-26,6.9,0.1,20.72,26,False
28344,2020-04-26,6.9,0.1,20.76,26,False
28345,2020-04-26,6.9,0.1,21.43,27,False
28346,2020-04-26,6.9,0.1,19.79,25,False
28347,2020-04-26,6.9,0.1,21.6,27,False
28348,2020-04-26,6.9,0.1,21.14,27,False
28349,2020-04-26,6.9,0.1,21.44,27,False
28350,2020-04-26,6.9,0.1,20.14,26,False
28351,2020-04-26,6.9,0.1,18.35,24,False
28352,2020-04-26,6.9,0.1,21.58,27,False
28353,2020-04-26,6.9,0.1,22.32,28,False
28354,2020-04-26,6.9,0.1,20.4,26,False
28355,2020-04-26,6.9,0.1,21.02,27,False
28356,2020-04-26,6.9,0.1,20.42,26,False
28357,2020-04-26,6.9,0.1,20.18,26,False
28358,2020-04-26,6.9,0.1,21.13,27,False
28359,2020-04-26,6.9,0.1,20.36,26,False
28360,2020-04-26,6.9,0.1,19.69,25,False
28361,2020-04-26,6.9,0.1,20.35,26,False
28362,2020-04-26,6.9,0.1,21.88,27,False
28363,2020-04-26,6.9,0.1,20.15,26,False
28364,2020-04-26,6.9,0.1,21.47,27,False
28365,2020-04-26,6.9,0.1,19.83,25,False
28366,2020-04-26,6.9,0.1,20.06,26,False
28367,2020-04-26,6.9,0.1,19.04,25,False
28368,2020-04-26,6.9,0.1,20.0,25,False
28369,2020-04-26,6.9,0.1,21.58,27,False
28370,2020-04-26,6.9,0.1,22.92,28,False
28371,2020-04-26,6.9,0.1,20.74,26,False
28372,2020-04-26,6.9,0.1,19.36,25,False
28373,2020-04-26,6.9,0.1,18.12,24,False
28374,2020-04-26,6.9,0.1,17.68,23,False
28375,2020-04-26,6.9,0.1,20.55,26,False
28376,2020-04-26,6.9,0.1,20.19,26,False
28377,2020-04-26,6.9,0.1,19.53,25,False
28378,2020-04-26,6.9,0.1,18.67,24,False
28379,2020-04-26,6.9,0.1,19.96,25,False
28380,2020-04-26,6.9,0.1,20.2,26,False
28381,2020-04-26,6.9,0.1,19.9,25,False
28382,2020-04-26,6.9,0.1,20.93,26,False
28383,2020-04-26,6.9,0.1,22.6,28,False
28384,2020-04-26,6.9,0.1,21.86,27,False
28385,2020-04-26,6.9,0.1,21.07,27,False
28386,2020-04-26,6.9,0.1,21.25,27,False
28387,2020-04-26,6.9,0.1,21.54,27,False
28388,2020-04-26,6.9,0.1,19.86,25,False
28389,2020-04-26,6.9,0.1,21.38,27,False
28390,2020-04-26,6.9,0.1,18.18,24,False
28391,2020-04-26,6.9,0.1,19.79,25,False
28392,2020-04-26,6.9,0.1,20.08,26,False
28393,2020-04-26,6.9,0.1,19.74,25,False
28394,2020-04-26,6.9,0.1,20.91,26,False
28395,2020-04-26,6.9,0.1,19.79,25,False
28396,2020-04-26,6.9,0.1,19.61,25,False
28397,2020-04-26,6.9,0.1,19.38,25,False
28398,2020-04-26,6.9,0.1,21.48,27,False
28399,2020-04-26,6.9,0.1,19.02,25,False
28400,2020-04-26,6.9,0.1,21.52,27,False
28401,2020-04-26,6.9,0.1,21.05,27,False
28402,2020-04-26,6.9,0.1,18.47,24,False
28403,2020-04-26,6.9,0.1,19.2,25,False
28404,2020-04-26,6.9,0.1,19.55,25,False
28405,2020-04-26,6.9,0.1,19.87,25,False
28406,2020-04-26,6.9,0.1,21.43,27,False
28407,2020-04-26,6.9,0.1,19.87,25,False
28408,2020-04-26,6.9,0.1,21.72,27,False
28409,2020-04-26,6.9,0.1,20.47,26,False
28410,2020-04-26,6.9,0.1,20.48,26,False
28411,2020-04-26,6.9,0.1,20.1,26,False
28412,2020-04-26,6.9,0.1,19.96,25,False
28413,2020-04-26,6.9,0.1,20.78,26,False
28414,2020-04-26,6.9,0.1,21.17,27,False
28415,2020-04-26,6.9,0.1,21.14,27,False
28416,2020-04-26,6.9,0.1,20.1,26,False
28417,2020-04-26,6.9,0.1,20.19,26,False
28418,2020-04-26,6.9,0.1,20.75,26,False
28419,2020-04-26,6.9,0.1,21.72,27,False
28420,2020-04-26,6.9,0.1,20.43,26,False
28421,2020-04-26,6.9,0.1,20.36,26,False
28422,2020-04-26,6.9,0.1,21.1,27,False
28423,2020-04-26,6.9,0.1,20.59,26,False
28424,2020-04-26,6.9,0.1,19.83,25,False
28425,2020-04-26,6.9,0.1,20.92,26,False
28426,2020-04-26,6.9,0.1,21.12,27,False
28427,2020-04-26,6.9,0.1,19.66,25,False
28428,2020-04-26,6.9,0.1,20.19,26,False
28429,2020-04-26,6.9,0.1,19.96,25,False
28430,2020-04-26,6.9,0.1,21.09,27,False
28431,2020-04-26,6.9,0.1,20.3,26,False
28432,2020-04-26,6.9,0.1,19.31,25,False
28433,2020-04-26,6.9,0.1,21.41,27,False
28434,2020-04-26,6.9,0.1,20.89,26,False
28435,2020-04-26,6.9,0.1,17.97,23,False
28436,2020-04-26,6.9,0.1,20.15,26,False
28437,2020-04-26,6.9,0.1,20.61,26,False
28438,2020-04-26,6.9,0.1,19.67,25,False
28439,2020-04-26,6.9,0.1,19.26,25,False
28440,2020-04-26,6.9,0.1,18.71,24,False
28441,2020-04-26,6.9,0.1,20.31,26,False
28442,2020-04-27,9.8,0.2,19.29,25,True
28443,2020-04-27,9.8,0.2,19.66,25,True
28444,2020-04-27,9.8,0.2,18.67,24,True
28445,2020-04-27,9.8,0.2,19.09,25,True
28446,2020-04-27,9.8,0.2,19.12,25,True
28447,2020-04-27,9.8,0.2,19.04,25,True
28448,2020-04-27,9.8,0.2,18.8,24,True
28449,2020-04-27,9.8,0.2,20.99,26,True
28450,2020-04-27,9.8,0.2,20.01,26,True
28451,2020-04-27,9.8,0.2,21.15,27,True
28452,2020-04-27,9.8,0.2,16.73,22,True
28453,2020-04-27,9.8,0.2,20.6,26,True
28454,2020-04-27,9.8,0.2,17.06,23,True
28455,2020-04-27,9.8,0.2,17.77,23,True
28456,2020-04-27,9.8,0.2,19.56,25,True
28457,2020-04-27,9.8,0.2,18.54,24,True
28458,2020-04-27,9.8,0.2,17.72,23,True
28459,2020-04-27,9.8,0.2,17.88,23,True
28460,2020-04-27,9.8,0.2,19.88,25,True
28461,2020-04-27,9.8,0.2,19.79,25,True
28462,2020-04-27,9.8,0.2,19.73,25,True
28463,2020-04-27,9.8,0.2,18.87,24,True
28464,2020-04-27,9.8,0.2,18.07,24,True
28465,2020-04-27,9.8,0.2,19.71,25,True
28466,2020-04-27,9.8,0.2,21.23,27,True
28467,2020-04-27,9.8,0.2,19.75,25,True
28468,2020-04-27,9.8,0.2,20.12,26,True
28469,2020-04-27,9.8,0.2,16.51,22,True
28470,2020-04-27,9.8,0.2,18.96,24,True
28471,2020-04-27,9.8,0.2,19.91,25,True
28472,2020-04-27,9.8,0.2,20.06,26,True
28473,2020-04-27,9.8,0.2,18.98,24,True
28474,2020-04-27,9.8,0.2,19.61,25,True
28475,2020-04-27,9.8,0.2,17.43,23,True
28476,2020-04-27,9.8,0.2,20.13,26,True
28477,2020-04-27,9.8,0.2,18.61,24,True
28478,2020-04-27,9.8,0.2,19.65,25,True
28479,2020-04-27,9.8,0.2,20.02,26,True
28480,2020-04-27,9.8,0.2,20.55,26,True
28481,2020-04-27,9.8,0.2,18.69,24,True
28482,2020-04-27,9.8,0.2,17.51,23,True
28483,2020-04-27,9.8,0.2,18.43,24,True
28484,2020-04-27,9.8,0.2,20.05,26,True
28485,2020-04-27,9.8,0.2,19.1,25,True
28486,2020-04-27,9.8,0.2,20.69,26,True
28487,2020-04-27,9.8,0.2,17.92,23,True
28488,2020-04-27,9.8,0.2,16.94,22,True
28489,2020-04-27,9.8,0.2,17.73,23,True
28490,2020-04-27,9.8,0.2,18.06,24,True
28491,2020-04-27,9.8,0.2,20.26,26,True
28492,2020-04-27,9.8,0.2,17.33,23,True
28493,2020-04-27,9.8,0.2,20.23,26,True
28494,2020-04-27,9.8,0.2,20.22,26,True
28495,2020-04-27,9.8,0.2,18.69,24,True
28496,2020-04-27,9.8,0.2,19.82,25,True
28497,2020-04-27,9.8,0.2,21.29,27,True
28498,2020-04-27,9.8,0.2,18.91,24,True
28499,2020-04-27,9.8,0.2,19.24,25,True
28500,2020-04-27,9.8,0.2,17.51,23,True
28501,2020-04-27,9.8,0.2,20.02,26,True
28502,2020-04-27,9.8,0.2,19.63,25,True
28503,2020-04-27,9.8,0.2,19.23,25,True
28504,2020-04-27,9.8,0.2,18.2,24,True
28505,2020-04-27,9.8,0.2,20.36,26,True
28506,2020-04-27,9.8,0.2,19.23,25,True
28507,2020-04-27,9.8,0.2,21.03,27,True
28508,2020-04-27,9.8,0.2,20.2,26,True
28509,2020-04-27,9.8,0.2,18.4,24,True
28510,2020-04-27,9.8,0.2,20.29,26,True
28511,2020-04-27,9.8,0.2,18.65,24,True
28512,2020-04-27,9.8,0.2,19.89,25,True
28513,2020-04-27,9.8,0.2,20.68,26,True
28514,2020-04-27,9.8,0.2,18.81,24,True
28515,2020-04-27,9.8,0.2,16.64,22,True
28516,2020-04-27,9.8,0.2,19.63,25,True
28517,2020-04-27,9.8,0.2,18.62,24,True
28518,2020-04-27,9.8,0.2,18.82,24,True
28519,2020-04-27,9.8,0.2,19.26,25,True
28520,2020-04-27,9.8,0.2,19.86,25,True
28521,2020-04-27,9.8,0.2,19.16,25,True
28522,2020-04-27,9.8,0.2,18.84,24,True
28523,2020-04-27,9.8,0.2,19.09,25,True
28524,2020-04-27,9.8,0.2,18.27,24,True
28525,2020-04-27,9.8,0.2,17.96,23,True
28526,2020-04-27,9.8,0.2,19.89,25,True
28527,2020-04-27,9.8,0.2,20.64,26,True
28528,2020-04-27,9.8,0.2,18.96,24,True
28529,2020-04-27,9.8,0.2,19.4,25,True
28530,2020-04-27,9.8,0.2,18.39,24,True
28531,2020-04-27,9.8,0.2,19.65,25,True
28532,2020-04-27,9.8,0.2,17.42,23,True
28533,2020-04-27,9.8,0.2,20.15,26,True
28534,2020-04-27,9.8,0.2,19.6,25,True
28535,2020-04-27,9.8,0.2,19.8,25,True
28536,2020-04-27,9.8,0.2,18.63,24,True
28537,2020-04-27,9.8,0.2,19.44,25,True
28538,2020-04-27,9.8,0.2,19.59,25,True
28539,2020-04-27,9.8,0.2,18.24,24,True
28540,2020-04-27,9.8,0.2,19.88,25,True
28541,2020-04-27,9.8,0.2,19.63,25,True
28542,2020-04-27,9.8,0.2,20.56,26,True
28543,2020-04-27,9.8,0.2,19.31,25,True
28544,2020-04-27,9.8,0.2,18.96,24,True
28545,2020-04-27,9.8,0.2,19.54,25,True
28546,2020-04-27,9.8,0.2,18.29,24,True
28547,2020-04-27,9.8,0.2,19.05,25,True
28548,2020-04-27,9.8,0.2,19.01,25,True
28549,2020-04-27,9.8,0.2,18.35,24,True
28550,2020-04-27,9.8,0.2,19.15,25,True
28551,2020-04-27,9.8,0.2,17.11,23,True
28552,2020-04-27,9.8,0.2,17.61,23,True
28553,2020-04-27,9.8,0.2,19.92,25,True
28554,2020-04-27,9.8,0.2,19.6,25,True
28555,2020-04-27,9.8,0.2,18.88,24,True
28556,2020-04-27,9.8,0.2,18.02,24,True
28557,2020-04-27,9.8,0.2,19.03,25,True
28558,2020-04-27,9.8,0.2,19.69,25,True
28559,2020-04-27,9.8,0.2,21.08,27,True
28560,2020-04-27,9.8,0.2,18.47,24,True
28561,2020-04-27,9.8,0.2,18.95,24,True
28562,2020-04-27,9.8,0.2,18.46,24,True
28563,2020-04-27,9.8,0.2,19.11,25,True
28564,2020-04-27,9.8,0.2,19.0,25,True
28565,2020-04-27,9.8,0.2,18.69,24,True
28566,2020-04-27,9.8,0.2,18.73,24,True
28567,2020-04-27,9.8,0.2,20.43,26,True
28568,2020-04-27,9.8,0.2,19.41,25,True
28569,2020-04-27,9.8,0.2,19.18,25,True
28570,2020-04-27,9.8,0.2,19.91,25,True
28571,2020-04-27,9.8,0.2,20.42,26,True
28572,2020-04-27,9.8,0.2,18.6,24,True
28573,2020-04-27,9.8,0.2,20.25,26,True
28574,2020-04-27,9.8,0.2,18.94,24,True
28575,2020-04-27,9.8,0.2,19.82,25,True
28576,2020-04-27,9.8,0.2,18.32,24,True
28577,2020-04-27,9.8,0.2,20.57,26,True
28578,2020-04-27,9.8,0.2,19.32,25,True
28579,2020-04-27,9.8,0.2,18.41,24,True
28580,2020-04-27,9.8,0.2,18.44,24,True
28581,2020-04-27,9.8,0.2,19.11,25,True
28582,2020-04-27,9.8,0.2,19.34,25,True
28583,2020-04-27,9.8,0.2,17.53,23,True
28584,2020-04-27,9.8,0.2,20.83,26,True
28585,2020-04-27,9.8,0.2,16.85,22,True
28586,2020-04-27,9.8,0.2,19.0,24,True
28587,2020-04-27,9.8,0.2,19.21,25,True
28588,2020-04-27,9.8,0.2,18.91,24,True
28589,2020-04-27,9.8,0.2,19.36,25,True
28590,2020-04-27,9.8,0.2,18.96,24,True
28591,2020-04-27,9.8,0.2,21.11,27,True
28592,2020-04-27,9.8,0.2,19.93,25,True
28593,2020-04-27,9.8,0.2,19.77,25,True
28594,2020-04-27,9.8,0.2,18.85,24,True
28595,2020-04-28,6.5,0.1,24.17,30,True
28596,2020-04-28,6.5,0.1,27.42,33,True
28597,2020-04-28,6.5,0.1,27.51,33,True
28598,2020-04-28,6.5,0.1,24.26,30,True
28599,2020-04-28,6.5,0.1,26.09,32,True
28600,2020-04-28,6.5,0.1,25.88,31,True
28601,2020-04-28,6.5,0.1,24.39,30,True
28602,2020-04-28,6.5,0.1,26.66,32,True
28603,2020-04-28,6.5,0.1,24.36,30,True
28604,2020-04-28,6.5,0.1,24.39,30,True
28605,2020-04-28,6.5,0.1,24.17,30,True
28606,2020-04-28,6.5,0.1,24.89,30,True
28607,2020-04-28,6.5,0.1,25.08,31,True
28608,2020-04-28,6.5,0.1,26.67,32,True
28609,2020-04-28,6.5,0.1,27.31,33,True
28610,2020-04-28,6.5,0.1,26.59,32,True
28611,2020-04-28,6.5,0.1,25.54,31,True
28612,2020-04-28,6.5,0.1,26.98,32,True
28613,2020-04-28,6.5,0.1,24.96,30,True
28614,2020-04-28,6.5,0.1,26.77,32,True
