trip_id,date,mean_wind,inches_precip,trip_duration_minutes,trip_revenue,is_weekday,temp_min,temp_max
35106,2020-06-08,6.9,0.0,24.41,30,True,45.3,62.0
35107,2020-06-08,6.9,0.0,25.43,31,True,45.3,62.0
35108,2020-06-08,6.9,0.0,22.96,28,True,45.3,62.0
35109,2020-06-08,6.9,0.0,24.33,30,True,45.3,62.0
35110,2020-06-08,6.9,0.0,21.41,27,True,45.3,62.0
35111,2020-06-08,6.9,0.0,24.57,30,True,45.3,62.0
35112,2020-06-08,6.9,0.0,23.71,29,True,45.3,62.0
35113,2020-06-08,6.9,0.0,25.13,31,True,45.3,62.0
35114,2020-06-08,6.9,0.0,24.2,30,True,45.3,62.0
35115,2020-06-08,6.9,0.0,23.55,29,True,45.3,62.0
35116,2020-06-08,6.9,0.0,23.58,29,True,45.3,62.0
35117,2020-06-08,6.9,0.0,23.41,29,True,45.3,62.0
35118,2020-06-08,6.9,0.0,24.91,30,True,45.3,62.0
35119,2020-06-08,6.9,0.0,24.66,30,True,45.3,62.0
35120,2020-06-08,6.9,0.0,23.25,29,True,45.3,62.0
35121,2020-06-08,6.9,0.0,24.41,30,True,45.3,62.0
35122,2020-06-08,6.9,0.0,22.14,28,True,45.3,62.0
35123,2020-06-08,6.9,0.0,23.28,29,True,45.3,62.0
35124,2020-06-08,6.9,0.0,23.33,29,True,45.3,62.0
35125,2020-06-08,6.9,0.0,23.96,29,True,45.3,62.0
35126,2020-06-08,6.9,0.0,24.58,30,True,45.3,62.0
35127,2020-06-08,6.9,0.0,24.16,30,True,45.3,62.0
35128,2020-06-08,6.9,0.0,23.89,29,True,45.3,62.0
35129,2020-06-08,6.9,0.0,23.33,29,True,45.3,62.0
35130,2020-06-08,6.9,0.0,23.99,29,True,45.3,62.0
35131,2020-06-08,6.9,0.0,22.27,28,True,45.3,62.0
35132,2020-06-08,6.9,0.0,25.17,31,True,45.3,62.0
35133,2020-06-08,6.9,0.0,22.53,28,True,45.3,62.0
35134,2020-06-08,6.9,0.0,25.23,31,True,45.3,62.0
35135,2020-06-08,6.9,0.0,23.3,29,True,45.3,62.0
35136,2020-06-08,6.9,0.0,25.05,31,True,45.3,62.0
35137,2020-06-08,6.9,0.0,24.47,30,True,45.3,62.0
35138,2020-06-08,6.9,0.0,22.83,28,True,45.3,62.0
35139,2020-06-08,6.9,0.0,23.47,29,True,45.3,62.0
35140,2020-06-08,6.9,0.0,24.08,30,True,45.3,62.0
35141,2020-06-08,6.9,0.0,23.97,29,True,45.3,62.0
35142,2020-06-08,6.9,0.0,24.69,30,True,45.3,62.0
35143,2020-06-08,6.9,0.0,23.15,29,True,45.3,62.0
35144,2020-06-08,6.9,0.0,24.02,30,True,45.3,62.0
35145,2020-06-08,6.9,0.0,23.57,29,True,45.3,62.0
35146,2020-06-08,6.9,0.0,22.57,28,True,45.3,62.0
35147,2020-06-08,6.9,0.0,24.24,30,True,45.3,62.0
35148,2020-06-08,6.9,0.0,22.79,28,True,45.3,62.0
35149,2020-06-08,6.9,0.0,24.32,30,True,45.3,62.0
35150,2020-06-08,6.9,0.0,23.73,29,True,45.3,62.0
35151,2020-06-08,6.9,0.0,23.46,29,True,45.3,62.0
35152,2020-06-08,6.9,0.0,25.23,31,True,45.3,62.0
35153,2020-06-08,6.9,0.0,22.6,28,True,45.3,62.0
35154,2020-06-08,6.9,0.0,21.98,27,True,45.3,62.0
35155,2020-06-08,6.9,0.0,22.38,28,True,45.3,62.0
35156,2020-06-08,6.9,0.0,25.31,31,True,45.3,62.0
35157,2020-06-08,6.9,0.0,23.5,29,True,45.3,62.0
35158,2020-06-08,6.9,0.0,24.46,30,True,45.3,62.0
35159,2020-06-08,6.9,0.0,23.34,29,True,45.3,62.0
35160,2020-06-08,6.9,0.0,24.96,30,True,45.3,62.0
35161,2020-06-08,6.9,0.0,24.3,30,True,45.3,62.0
35162,2020-06-08,6.9,0.0,23.23,29,True,45.3,62.0
35163,2020-06-08,6.9,0.0,22.15,28,True,45.3,62.0
35164,2020-06-08,6.9,0.0,24.29,30,True,45.3,62.0
35165,2020-06-08,6.9,0.0,21.07,27,True,45.3,62.0
35166,2020-06-08,6.9,0.0,21.41,27,True,45.3,62.0
35167,2020-06-08,6.9,0.0,24.52,30,True,45.3,62.0
35168,2020-06-08,6.9,0.0,21.83,27,True,45.3,62.0
35169,2020-06-08,6.9,0.0,22.75,28,True,45.3,62.0
35170,2020-06-08,6.9,0.0,23.79,29,True,45.3,62.0
35171,2020-06-08,6.9,0.0,22.91,28,True,45.3,62.0
35172,2020-06-09,9.0,0.0,24.12,30,True,49.7,68.0
35173,2020-06-09,9.0,0.0,20.4,26,True,49.7,68.0
35174,2020-06-09,9.0,0.0,22.39,28,True,49.7,68.0
35175,2020-06-09,9.0,0.0,21.95,27,True,49.7,68.0
35176,2020-06-09,9.0,0.0,21.29,27,True,49.7,68.0
35177,2020-06-09,9.0,0.0,22.84,28,True,49.7,68.0
35178,2020-06-09,9.0,0.0,20.51,26,True,49.7,68.0
35179,2020-06-09,9.0,0.0,21.26,27,True,49.7,68.0
35180,2020-06-09,9.0,0.0,22.78,28,True,49.7,68.0
35181,2020-06-09,9.0,0.0,21.56,27,True,49.7,68.0
35182,2020-06-09,9.0,0.0,21.56,27,True,49.7,68.0
35183,2020-06-09,9.0,0.0,22.39,28,True,49.7,68.0
35184,2020-06-09,9.0,0.0,23.94,29,True,49.7,68.0
35185,2020-06-09,9.0,0.0,22.67,28,True,49.7,68.0
35186,2020-06-09,9.0,0.0,20.72,26,True,49.7,68.0
35187,2020-06-09,9.0,0.0,22.98,28,True,49.7,68.0
35188,2020-06-09,9.0,0.0,21.49,27,True,49.7,68.0
35189,2020-06-09,9.0,0.0,21.86,27,True,49.7,68.0
35190,2020-06-09,9.0,0.0,21.54,27,True,49.7,68.0
35191,2020-06-09,9.0,0.0,21.38,27,True,49.7,68.0
35192,2020-06-09,9.0,0.0,22.77,28,True,49.7,68.0
35193,2020-06-09,9.0,0.0,20.81,26,True,49.7,68.0
35194,2020-06-09,9.0,0.0,22.46,28,True,49.7,68.0
35195,2020-06-09,9.0,0.0,22.61,28,True,49.7,68.0
35196,2020-06-09,9.0,0.0,23.88,29,True,49.7,68.0
35197,2020-06-09,9.0,0.0,23.77,29,True,49.7,68.0
35198,2020-06-09,9.0,0.0,20.48,26,True,49.7,68.0
35199,2020-06-09,9.0,0.0,21.75,27,True,49.7,68.0
35200,2020-06-09,9.0,0.0,22.45,28,True,49.7,68.0
35201,2020-06-09,9.0,0.0,23.46,29,True,49.7,68.0
35202,2020-06-09,9.0,0.0,24.08,30,True,49.7,68.0
35203,2020-06-09,9.0,0.0,22.6,28,True,49.7,68.0
35204,2020-06-09,9.0,0.0,22.8,28,True,49.7,68.0
35205,2020-06-09,9.0,0.0,21.81,27,True,49.7,68.0
35206,2020-06-09,9.0,0.0,24.1,30,True,49.7,68.0
35207,2020-06-09,9.0,0.0,22.75,28,True,49.7,68.0
35208,2020-06-09,9.0,0.0,22.58,28,True,49.7,68.0
35209,2020-06-09,9.0,0.0,21.9,27,True,49.7,68.0
35210,2020-06-09,9.0,0.0,21.78,27,True,49.7,68.0
35211,2020-06-09,9.0,0.0,23.47,29,True,49.7,68.0
35212,2020-06-09,9.0,0.0,23.51,29,True,49.7,68.0
35213,2020-06-09,9.0,0.0,22.28,28,True,49.7,68.0
35214,2020-06-09,9.0,0.0,22.21,28,True,49.7,68.0
35215,2020-06-09,9.0,0.0,22.12,28,True,49.7,68.0
35216,2020-06-09,9.0,0.0,21.69,27,True,49.7,68.0
35217,2020-06-09,9.0,0.0,21.3,27,True,49.7,68.0
35218,2020-06-09,9.0,0.0,23.76,29,True,49.7,68.0
35219,2020-06-09,9.0,0.0,21.07,27,True,49.7,68.0
35220,2020-06-09,9.0,0.0,22.08,28,True,49.7,68.0
35221,2020-06-09,9.0,0.0,20.25,26,True,49.7,68.0
35222,2020-06-09,9.0,0.0,22.6,28,True,49.7,68.0
35223,2020-06-09,9.0,0.0,22.13,28,True,49.7,68.0
35224,2020-06-09,9.0,0.0,20.84,26,True,49.7,68.0
35225,2020-06-09,9.0,0.0,23.41,29,True,49.7,68.0
35226,2020-06-09,9.0,0.0,20.82,26,True,49.7,68.0
35227,2020-06-09,9.0,0.0,21.52,27,True,49.7,68.0
35228,2020-06-09,9.0,0.0,22.92,28,True,49.7,68.0
35229,2020-06-09,9.0,0.0,23.01,29,True,49.7,68.0
35230,2020-06-09,9.0,0.0,20.87,26,True,49.7,68.0
35231,2020-06-09,9.0,0.0,23.35,29,True,49.7,68.0
35232,2020-06-09,9.0,0.0,22.1,28,True,49.7,68.0
35233,2020-06-09,9.0,0.0,21.35,27,True,49.7,68.0
35234,2020-06-09,9.0,0.0,20.07,26,True,49.7,68.0
35235,2020-06-09,9.0,0.0,23.51,29,True,49.7,68.0
35236,2020-06-09,9.0,0.0,21.67,27,True,49.7,68.0
35237,2020-06-09,9.0,0.0,23.25,29,True,49.7,68.0
35238,2020-06-09,9.0,0.0,22.86,28,True,49.7,68.0
35239,2020-06-09,9.0,0.0,21.53,27,True,49.7,68.0
35240,2020-06-09,9.0,0.0,23.09,29,True,49.7,68.0
35241,2020-06-09,9.0,0.0,24.12,30,True,49.7,68.0
35242,2020-06-09,9.0,0.0,22.82,28,True,49.7,68.0
35243,2020-06-09,9.0,0.0,21.88,27,True,49.7,68.0
35244,2020-06-09,9.0,0.0,23.19,29,True,49.7,68.0
35245,2020-06-09,9.0,0.0,21.72,27,True,49.7,68.0
35246,2020-06-09,9.0,0.0,22.35,28,True,49.7,68.0
35247,2020-06-09,9.0,0.0,21.75,27,True,49.7,68.0
35248,2020-06-09,9.0,0.0,21.14,27,True,49.7,68.0
35249,2020-06-09,9.0,0.0,22.95,28,True,49.7,68.0
35250,2020-06-09,9.0,0.0,22.46,28,True,49.7,68.0
35251,2020-06-09,9.0,0.0,22.87,28,True,49.7,68.0
35252,2020-06-09,9.0,0.0,22.46,28,True,49.7,68.0
35253,2020-06-09,9.0,0.0,22.23,28,True,49.7,68.0
35254,2020-06-09,9.0,0.0,23.93,29,True,49.7,68.0
35255,2020-06-09,9.0,0.0,22.86,28,True,49.7,68.0
35256,2020-06-09,9.0,0.0,22.05,28,True,49.7,68.0
35257,2020-06-09,9.0,0.0,24.02,30,True,49.7,68.0
35258,2020-06-09,9.0,0.0,23.65,29,True,49.7,68.0
35259,2020-06-09,9.0,0.0,19.97,25,True,49.7,68.0
35260,2020-06-09,9.0,0.0,23.75,29,True,49.7,68.0
35261,2020-06-09,9.0,0.0,21.18,27,True,49.7,68.0
35262,2020-06-09,9.0,0.0,23.8,29,True,49.7,68.0
35263,2020-06-09,9.0,0.0,23.69,29,True,49.7,68.0
35264,2020-06-09,9.0,0.0,21.84,27,True,49.7,68.0
35265,2020-06-09,9.0,0.0,22.09,28,True,49.7,68.0
35266,2020-06-09,9.0,0.0,23.81,29,True,49.7,68.0
35267,2020-06-09,9.0,0.0,23.86,29,True,49.7,68.0
35268,2020-06-09,9.0,0.0,20.1,26,True,49.7,68.0
35269,2020-06-09,9.0,0.0,22.92,28,True,49.7,68.0
35270,2020-06-09,9.0,0.0,24.79,30,True,49.7,68.0
35271,2020-06-09,9.0,0.0,23.39,29,True,49.7,68.0
35272,2020-06-09,9.0,0.0,22.68,28,True,49.7,68.0
35273,2020-06-09,9.0,0.0,23.07,29,True,49.7,68.0
35274,2020-06-09,9.0,0.0,23.11,29,True,49.7,68.0
35275,2020-06-09,9.0,0.0,20.04,26,True,49.7,68.0
35276,2020-06-09,9.0,0.0,22.8,28,True,49.7,68.0
35277,2020-06-09,9.0,0.0,24.08,30,True,49.7,68.0
35278,2020-06-09,9.0,0.0,22.87,28,True,49.7,68.0
35279,2020-06-09,9.0,0.0,21.85,27,True,49.7,68.0
35280,2020-06-09,9.0,0.0,22.54,28,True,49.7,68.0
35281,2020-06-09,9.0,0.0,22.53,28,True,49.7,68.0
35282,2020-06-09,9.0,0.0,21.48,27,True,49.7,68.0
35283,2020-06-09,9.0,0.0,22.86,28,True,49.7,68.0
35284,2020-06-09,9.0,0.0,23.71,29,True,49.7,68.0
35285,2020-06-09,9.0,0.0,22.07,28,True,49.7,68.0
35286,2020-06-09,9.0,0.0,21.83,27,True,49.7,68.0
35287,2020-06-09,9.0,0.0,21.88,27,True,49.7,68.0
35288,2020-06-09,9.0,0.0,23.0,29,True,49.7,68.0
35289,2020-06-09,9.0,0.0,21.36,27,True,49.7,68.0
35290,2020-06-09,9.0,0.0,22.5,28,True,49.7,68.0
35291,2020-06-09,9.0,0.0,23.2,29,True,49.7,68.0
35292,2020-06-09,9.0,0.0,21.71,27,True,49.7,68.0
35293,2020-06-09,9.0,0.0,21.06,27,True,49.7,68.0
35294,2020-06-09,9.0,0.0,23.36,29,True,49.7,68.0
35295,2020-06-09,9.0,0.0,23.63,29,True,49.7,68.0
35296,2020-06-09,9.0,0.0,23.08,29,True,49.7,68.0
35297,2020-06-09,9.0,0.0,23.22,29,True,49.7,68.0
35298,2020-06-09,9.0,0.0,22.92,28,True,49.7,68.0
35299,2020-06-09,9.0,0.0,23.05,29,True,49.7,68.0
35300,2020-06-09,9.0,0.0,21.12,27,True,49.7,68.0
35301,2020-06-09,9.0,0.0,21.9,27,True,49.7,68.0
35302,2020-06-09,9.0,0.0,23.94,29,True,49.7,68.0
35303,2020-06-09,9.0,0.0,22.67,28,True,49.7,68.0
35304,2020-06-09,9.0,0.0,23.39,29,True,49.7,68.0
35305,2020-06-09,9.0,0.0,24.24,30,True,49.7,68.0
35306,2020-06-09,9.0,0.0,22.71,28,True,49.7,68.0
35307,2020-06-09,9.0,0.0,22.59,28,True,49.7,68.0
35308,2020-06-09,9.0,0.0,20.9,26,True,49.7,68.0
35309,2020-06-09,9.0,0.0,21.64,27,True,49.7,68.0
35310,2020-06-09,9.0,0.0,23.13,29,True,49.7,68.0
35311,2020-06-09,9.0,0.0,23.13,29,True,49.7,68.0
35312,2020-06-09,9.0,0.0,21.96,27,True,49.7,68.0
35313,2020-06-09,9.0,0.0,21.77,27,True,49.7,68.0
35314,2020-06-09,9.0,0.0,22.36,28,True,49.7,68.0
35315,2020-06-09,9.0,0.0,22.64,28,True,49.7,68.0
35316,2020-06-09,9.0,0.0,23.96,29,True,49.7,68.0
35317,2020-06-09,9.0,0.0,21.17,27,True,49.7,68.0
35318,2020-06-09,9.0,0.0,22.06,28,True,49.7,68.0
35319,2020-06-09,9.0,0.0,22.39,28,True,49.7,68.0
35320,2020-06-09,9.0,0.0,24.3,30,True,49.7,68.0
35321,2020-06-09,9.0,0.0,22.76,28,True,49.7,68.0
35322,2020-06-09,9.0,0.0,22.99,28,True,49.7,68.0
35323,2020-06-09,9.0,0.0,22.43,28,True,49.7,68.0
35324,2020-06-09,9.0,0.0,22.23,28,True,49.7,68.0
35325,2020-06-09,9.0,0.0,23.71,29,True,49.7,68.0
35326,2020-06-09,9.0,0.0,21.58,27,True,49.7,68.0
35327,2020-06-09,9.0,0.0,21.76,27,True,49.7,68.0
35328,2020-06-09,9.0,0.0,19.59,25,True,49.7,68.0
35329,2020-06-09,9.0,0.0,21.69,27,True,49.7,68.0
35330,2020-06-09,9.0,0.0,22.34,28,True,49.7,68.0
35331,2020-06-09,9.0,0.0,22.44,28,True,49.7,68.0
35332,2020-06-09,9.0,0.0,22.73,28,True,49.7,68.0
35333,2020-06-09,9.0,0.0,22.19,28,True,49.7,68.0
35334,2020-06-09,9.0,0.0,23.59,29,True,49.7,68.0
35335,2020-06-09,9.0,0.0,21.81,27,True,49.7,68.0
35336,2020-06-09,9.0,0.0,22.9,28,True,49.7,68.0
35337,2020-06-09,9.0,0.0,22.41,28,True,49.7,68.0
35338,2020-06-09,9.0,0.0,23.98,29,True,49.7,68.0
35339,2020-06-09,9.0,0.0,22.52,28,True,49.7,68.0
35340,2020-06-09,9.0,0.0,23.4,29,True,49.7,68.0
35341,2020-06-09,9.0,0.0,23.25,29,True,49.7,68.0
35342,2020-06-09,9.0,0.0,22.6,28,True,49.7,68.0
35343,2020-06-09,9.0,0.0,22.3,28,True,49.7,68.0
35344,2020-06-09,9.0,0.0,21.63,27,True,49.7,68.0
35345,2020-06-09,9.0,0.0,21.72,27,True,49.7,68.0
35346,2020-06-09,9.0,0.0,22.5,28,True,49.7,68.0
35347,2020-06-09,9.0,0.0,22.1,28,True,49.7,68.0
35348,2020-06-09,9.0,0.0,23.84,29,True,49.7,68.0
35349,2020-06-09,9.0,0.0,20.28,26,True,49.7,68.0
35350,2020-06-09,9.0,0.0,20.52,26,True,49.7,68.0
35351,2020-06-09,9.0,0.0,21.71,27,True,49.7,68.0
35352,2020-06-09,9.0,0.0,23.33,29,True,49.7,68.0
35353,2020-06-09,9.0,0.0,22.97,28,True,49.7,68.0
35354,2020-06-09,9.0,0.0,20.55,26,True,49.7,68.0
35355,2020-06-09,9.0,0.0,21.83,27,True,49.7,68.0
35356,2020-06-10,7.2,0.0,28.16,34,True,55.7,70.0
35357,2020-06-10,7.2,0.0,28.37,34,True,55.7,70.0
35358,2020-06-10,7.2,0.0,26.34,32,True,55.7,70.0
35359,2020-06-10,7.2,0.0,27.78,33,True,55.7,70.0
35360,2020-06-10,7.2,0.0,27.46,33,True,55.7,70.0
35361,2020-06-10,7.2,0.0,25.9,31,True,55.7,70.0
35362,2020-06-10,7.2,0.0,26.64,32,True,55.7,70.0
35363,2020-06-10,7.2,0.0,26.26,32,True,55.7,70.0
35364,2020-06-10,7.2,0.0,26.24,32,True,55.7,70.0
35365,2020-06-10,7.2,0.0,27.17,33,True,55.7,70.0
35366,2020-06-10,7.2,0.0,27.6,33,True,55.7,70.0
35367,2020-06-10,7.2,0.0,27.02,33,True,55.7,70.0
35368,2020-06-10,7.2,0.0,26.95,32,True,55.7,70.0
35369,2020-06-10,7.2,0.0,27.67,33,True,55.7,70.0
35370,2020-06-10,7.2,0.0,26.04,32,True,55.7,70.0
35371,2020-06-10,7.2,0.0,26.83,32,True,55.7,70.0
35372,2020-06-10,7.2,0.0,28.41,34,True,55.7,70.0
35373,2020-06-10,7.2,0.0,25.37,31,True,55.7,70.0
35374,2020-06-10,7.2,0.0,27.05,33,True,55.7,70.0
35375,2020-06-10,7.2,0.0,26.37,32,True,55.7,70.0
35376,2020-06-10,7.2,0.0,27.34,33,True,55.7,70.0
35377,2020-06-10,7.2,0.0,27.33,33,True,55.7,70.0
35378,2020-06-10,7.2,0.0,29.36,35,True,55.7,70.0
35379,2020-06-10,7.2,0.0,26.81,32,True,55.7,70.0
35380,2020-06-10,7.2,0.0,26.6,32,True,55.7,70.0
35381,2020-06-10,7.2,0.0,27.43,33,True,55.7,70.0
35382,2020-06-10,7.2,0.0,25.41,31,True,55.7,70.0
35383,2020-06-10,7.2,0.0,26.04,32,True,55.7,70.0
35384,2020-06-10,7.2,0.0,26.82,32,True,55.7,70.0
35385,2020-06-10,7.2,0.0,25.19,31,True,55.7,70.0
35386,2020-06-10,7.2,0.0,25.7,31,True,55.7,70.0
35387,2020-06-10,7.2,0.0,27.57,33,True,55.7,70.0
35388,2020-06-10,7.2,0.0,25.56,31,True,55.7,70.0
35389,2020-06-10,7.2,0.0,27.84,33,True,55.7,70.0
35390,2020-06-10,7.2,0.0,25.89,31,True,55.7,70.0
35391,2020-06-10,7.2,0.0,28.73,34,True,55.7,70.0
35392,2020-06-10,7.2,0.0,28.05,34,True,55.7,70.0
35393,2020-06-10,7.2,0.0,27.39,33,True,55.7,70.0
35394,2020-06-10,7.2,0.0,26.49,32,True,55.7,70.0
35395,2020-06-10,7.2,0.0,27.23,33,True,55.7,70.0
35396,2020-06-10,7.2,0.0,25.68,31,True,55.7,70.0
35397,2020-06-10,7.2,0.0,27.64,33,True,55.7,70.0
35398,2020-06-10,7.2,0.0,26.52,32,True,55.7,70.0
35399,2020-06-10,7.2,0.0,27.76,33,True,55.7,70.0
35400,2020-06-10,7.2,0.0,26.92,32,True,55.7,70.0
35401,2020-06-10,7.2,0.0,26.27,32,True,55.7,70.0
35402,2020-06-10,7.2,0.0,25.91,31,True,55.7,70.0
35403,2020-06-10,7.2,0.0,25.92,31,True,55.7,70.0
35404,2020-06-10,7.2,0.0,26.65,32,True,55.7,70.0
35405,2020-06-10,7.2,0.0,25.67,31,True,55.7,70.0
35406,2020-06-10,7.2,0.0,25.57,31,True,55.7,70.0
35407,2020-06-10,7.2,0.0,27.1,33,True,55.7,70.0
35408,2020-06-10,7.2,0.0,27.93,33,True,55.7,70.0
35409,2020-06-10,7.2,0.0,26.02,32,True,55.7,70.0
35410,2020-06-10,7.2,0.0,27.68,33,True,55.7,70.0
35411,2020-06-10,7.2,0.0,27.46,33,True,55.7,70.0
35412,2020-06-10,7.2,0.0,26.58,32,True,55.7,70.0
35413,2020-06-10,7.2,0.0,27.9,33,True,55.7,70.0
35414,2020-06-10,7.2,0.0,27.5,33,True,55.7,70.0
35415,2020-06-10,7.2,0.0,25.79,31,True,55.7,70.0
35416,2020-06-10,7.2,0.0,29.33,35,True,55.7,70.0
35417,2020-06-10,7.2,0.0,28.19,34,True,55.7,70.0
35418,2020-06-10,7.2,0.0,25.92,31,True,55.7,70.0
35419,2020-06-10,7.2,0.0,27.01,33,True,55.7,70.0
35420,2020-06-10,7.2,0.0,26.67,32,True,55.7,70.0
35421,2020-06-10,7.2,0.0,25.17,31,True,55.7,70.0
35422,2020-06-10,7.2,0.0,26.26,32,True,55.7,70.0
35423,2020-06-10,7.2,0.0,27.28,33,True,55.7,70.0
35424,2020-06-10,7.2,0.0,27.62,33,True,55.7,70.0
35425,2020-06-10,7.2,0.0,28.56,34,True,55.7,70.0
35426,2020-06-10,7.2,0.0,26.75,32,True,55.7,70.0
35427,2020-06-10,7.2,0.0,27.69,33,True,55.7,70.0
35428,2020-06-10,7.2,0.0,27.21,33,True,55.7,70.0
35429,2020-06-10,7.2,0.0,26.12,32,True,55.7,70.0
35430,2020-06-10,7.2,0.0,25.8,31,True,55.7,70.0
35431,2020-06-10,7.2,0.0,26.27,32,True,55.7,70.0
35432,2020-06-10,7.2,0.0,26.97,32,True,55.7,70.0
35433,2020-06-10,7.2,0.0,28.54,34,True,55.7,70.0
35434,2020-06-10,7.2,0.0,27.54,33,True,55.7,70.0
35435,2020-06-10,7.2,0.0,26.62,32,True,55.7,70.0
35436,2020-06-10,7.2,0.0,27.13,33,True,55.7,70.0
35437,2020-06-10,7.2,0.0,25.64,31,True,55.7,70.0
35438,2020-06-10,7.2,0.0,26.37,32,True,55.7,70.0
35439,2020-06-10,7.2,0.0,25.66,31,True,55.7,70.0
35440,2020-06-10,7.2,0.0,27.49,33,True,55.7,70.0
35441,2020-06-10,7.2,0.0,26.85,32,True,55.7,70.0
35442,2020-06-10,7.2,0.0,25.93,31,True,55.7,70.0
35443,2020-06-10,7.2,0.0,27.29,33,True,55.7,70.0
35444,2020-06-10,7.2,0.0,25.55,31,True,55.7,70.0
35445,2020-06-10,7.2,0.0,28.59,34,True,55.7,70.0
35446,2020-06-10,7.2,0.0,27.95,33,True,55.7,70.0
35447,2020-06-10,7.2,0.0,27.17,33,True,55.7,70.0
35448,2020-06-10,7.2,0.0,26.56,32,True,55.7,70.0
35449,2020-06-10,7.2,0.0,27.11,33,True,55.7,70.0
35450,2020-06-10,7.2,0.0,26.73,32,True,55.7,70.0
35451,2020-06-10,7.2,0.0,25.18,31,True,55.7,70.0
35452,2020-06-10,7.2,0.0,27.57,33,True,55.7,70.0
35453,2020-06-10,7.2,0.0,25.1,31,True,55.7,70.0
35454,2020-06-10,7.2,0.0,26.51,32,True,55.7,70.0
35455,2020-06-10,7.2,0.0,27.3,33,True,55.7,70.0
35456,2020-06-10,7.2,0.0,27.4,33,True,55.7,70.0
35457,2020-06-10,7.2,0.0,28.18,34,True,55.7,70.0
35458,2020-06-10,7.2,0.0,26.99,32,True,55.7,70.0
35459,2020-06-10,7.2,0.0,27.1,33,True,55.7,70.0
35460,2020-06-10,7.2,0.0,24.51,30,True,55.7,70.0
35461,2020-06-10,7.2,0.0,24.53,30,True,55.7,70.0
35462,2020-06-10,7.2,0.0,25.64,31,True,55.7,70.0
35463,2020-06-10,7.2,0.0,25.85,31,True,55.7,70.0
35464,2020-06-10,7.2,0.0,29.25,35,True,55.7,70.0
35465,2020-06-10,7.2,0.0,26.44,32,True,55.7,70.0
35466,2020-06-10,7.2,0.0,26.2,32,True,55.7,70.0
35467,2020-06-10,7.2,0.0,25.54,31,True,55.7,70.0
35468,2020-06-10,7.2,0.0,26.59,32,True,55.7,70.0
35469,2020-06-10,7.2,0.0,26.85,32,True,55.7,70.0
35470,2020-06-10,7.2,0.0,27.98,33,True,55.7,70.0
35471,2020-06-10,7.2,0.0,28.7,34,True,55.7,70.0
35472,2020-06-10,7.2,0.0,26.04,32,True,55.7,70.0
35473,2020-06-10,7.2,0.0,28.73,34,True,55.7,70.0
35474,2020-06-10,7.2,0.0,28.18,34,True,55.7,70.0
35475,2020-06-10,7.2,0.0,25.85,31,True,55.7,70.0
35476,2020-06-10,7.2,0.0,28.87,34,True,55.7,70.0
35477,2020-06-10,7.2,0.0,27.59,33,True,55.7,70.0
35478,2020-06-10,7.2,0.0,27.93,33,True,55.7,70.0
35479,2020-06-10,7.2,0.0,29.83,35,True,55.7,70.0
35480,2020-06-10,7.2,0.0,27.43,33,True,55.7,70.0
35481,2020-06-10,7.2,0.0,27.48,33,True,55.7,70.0
35482,2020-06-10,7.2,0.0,26.85,32,True,55.7,70.0
35483,2020-06-10,7.2,0.0,26.11,32,True,55.7,70.0
35484,2020-06-10,7.2,0.0,24.91,30,True,55.7,70.0
35485,2020-06-10,7.2,0.0,25.37,31,True,55.7,70.0
35486,2020-06-10,7.2,0.0,27.46,33,True,55.7,70.0
35487,2020-06-10,7.2,0.0,27.04,33,True,55.7,70.0
35488,2020-06-10,7.2,0.0,27.18,33,True,55.7,70.0
35489,2020-06-10,7.2,0.0,26.05,32,True,55.7,70.0
35490,2020-06-10,7.2,0.0,27.13,33,True,55.7,70.0
35491,2020-06-10,7.2,0.0,26.03,32,True,55.7,70.0
35492,2020-06-10,7.2,0.0,27.61,33,True,55.7,70.0
35493,2020-06-10,7.2,0.0,27.16,33,True,55.7,70.0
35494,2020-06-10,7.2,0.0,27.57,33,True,55.7,70.0
35495,2020-06-10,7.2,0.0,26.48,32,True,55.7,70.0
35496,2020-06-10,7.2,0.0,26.53,32,True,55.7,70.0
35497,2020-06-10,7.2,0.0,27.22,33,True,55.7,70.0
35498,2020-06-10,7.2,0.0,25.95,31,True,55.7,70.0
35499,2020-06-10,7.2,0.0,28.42,34,True,55.7,70.0
35500,2020-06-10,7.2,0.0,25.92,31,True,55.7,70.0
35501,2020-06-10,7.2,0.0,28.39,34,True,55.7,70.0
35502,2020-06-10,7.2,0.0,26.24,32,True,55.7,70.0
35503,2020-06-10,7.2,0.0,27.18,33,True,55.7,70.0
35504,2020-06-10,7.2,0.0,28.6,34,True,55.7,70.0
35505,2020-06-10,7.2,0.0,27.02,33,True,55.7,70.0
35506,2020-06-10,7.2,0.0,27.76,33,True,55.7,70.0
35507,2020-06-10,7.2,0.0,26.63,32,True,55.7,70.0
35508,2020-06-10,7.2,0.0,27.17,33,True,55.7,70.0
35509,2020-06-10,7.2,0.0,27.24,33,True,55.7,70.0
35510,2020-06-10,7.2,0.0,27.62,33,True,55.7,70.0
35511,2020-06-10,7.2,0.0,28.27,34,True,55.7,70.0
35512,2020-06-10,7.2,0.0,27.06,33,True,55.7,70.0
35513,2020-06-10,7.2,0.0,26.8,32,True,55.7,70.0
35514,2020-06-10,7.2,0.0,26.72,32,True,55.7,70.0
35515,2020-06-10,7.2,0.0,26.62,32,True,55.7,70.0
